trans_id,amount,balance,account,type,operation,characterization,bank,year,month,day,sex,first_name,last_name,phone,email,address,district_name,region,no_of_inhabitants,no_of_cities,ratio_of_urban_inhabitants,average_salary,amount_mean,amount_std,etiqueta_fraude
96172,4200.0,54330.7,,VYDAJ,VYBER,N/C,N/B,1998,June,7,Male,Avery,Berry,391-921-1998,avery.berry@gmail.com,9257 Prairie Drive,Jicin,east Bohemia,77917,5,53.5,8390,7131.821874,10057.39228,0
100105,14.6,17960.7,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,304,Female,Alana,Hudson,373-522-8282,alana.emerson.hudson@gmail.com,794 Peninsula Court,Zlin,south Moravia,197099,10,74.7,9624,7131.821874,10057.39228,0
228229,20286.0,58819.8,,PRIJEM,VKLAD,N/C,N/B,1996,December,41,Male,Raylan,Yates,212-841-3987,raylan.yates3@gmail.com,8883 Rocky River Street,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
1341076,40300.0,63291.9,,VYDAJ,VYBER,N/C,N/B,1998,December,128,Female,Briella,Taylor,617-918-1871,briella.taylor@gmail.com,650 Hickory Avenue,Nymburk,central Bohemia,81344,6,55.3,8899,7131.821874,10057.39228,1
116433,24766.0,58523.9,,PRIJEM,VKLAD,N/C,N/B,1998,June,10,Male,Andres,Montgomery,570-693-8068,andres.montgomery@gmail.com,57 Briarwood St.,Nachod,east Bohemia,112709,10,73.5,8369,7131.821874,10057.39228,1
1108614,18337.0,67450.1,,VYBER,VYBER,N/C,N/B,1997,December,317,Male,Colter,Dotson,601-024-3869,colter.dotson@gmail.com,59 Pilgrim St.,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,7131.821874,10057.39228,1
21361,21717.0,69799.8,,PRIJEM,VKLAD,N/C,N/B,1998,December,221,Male,Camila,Flores,212-946-7532,camila.campbell@gmail.com,7100 Wintergreen Street,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
26367,14.6,19564.9,,VYDAJ,VYBER,SLUZBY,N/B,1994,December,212,Male,Stella,Reed,440-368-5820,stella.parker@gmail.com,745 Bellevue Lane,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,0
60250,9584.0,32156.5,34061867.0,VYDAJ,PREVOD NA UCET,SIPO,OP,1996,December,287,Male,Declan,Kennedy,842-418-5837,declan.kennedy@gmail.com,60 El Dorado Lane,Vyskov,south Moravia,86513,5,50.5,8288,7131.821874,10057.39228,0
465149,47326.0,134357.7,,PRIJEM,VKLAD,N/C,N/B,1998,December,260,Female,Yareli,Mccarty,978-089-9067,yareli.mccarty@gmail.com,94 Chestnut Ave.,Jesenik,north Moravia,42821,3,48.4,8173,7131.821874,10057.39228,1
91901,200.0,39689.2,0.0,VYDAJ,VYBER,N/C,N/B,1998,December,208,Male,Graham,Payne,716-734-6453,graham.castro2@gmail.com,7 Princess Street,Svitavy,east Bohemia,102609,6,52.0,8187,7131.821874,10057.39228,0
13938,35257.0,82574.7,45187926.0,PRIJEM,PREVOD Z UCTU,N/C,UV,1997,December,223,Female,Natalie,Robinson,352-888-5607,natalie.robinson@gmail.com,114 Spring Street,Jicin,east Bohemia,77917,5,53.5,8390,7131.821874,10057.39228,1
132329,14.6,26456.7,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,59,Male,Erick,Pena,812-480-7540,erick.pena@outlook.com,422 Mountainview Lane,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,0
335001,48807.0,152546.0,,PRIJEM,VKLAD,N/C,N/B,1997,December,325,Female,Ansley,Huffman,439-483-3944,ansley.huffman@gmail.com,7327 Carriage Road,Chomutov,north Bohemia,125236,5,87.7,9675,7131.821874,10057.39228,1
512183,21700.0,51303.4,,VYDAJ,VYBER,N/C,N/B,1997,December,285,Male,Jaxsen,Winter,617-294-8230,jaxsen.winter@outlook.com,642 W. Pin Oak Road,Novy Jicin,north Moravia,161227,10,69.7,8678,7131.821874,10057.39228,1
1211078,25722.0,73843.1,,PRIJEM,VKLAD,N/C,N/B,1997,December,105,Male,Kurt,Keller,212-288-7318,kurt.guy@gmail.com,8824 Cobblestone St.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
795407,22889.0,42627.5,,VYBER,VYBER,N/C,N/B,1997,December,147,Male,Mack,Yang,135-674-4992,mack.yang@gmail.com,7323 Longbranch Street,Pribram,central Bohemia,107870,6,58.0,8754,7131.821874,10057.39228,1
795504,49700.0,95185.5,,VYDAJ,VYBER,N/C,N/B,1996,December,365,Male,Mack,Yang,135-674-4992,mack.yang@gmail.com,7323 Longbranch Street,Pribram,central Bohemia,107870,6,58.0,8754,7131.821874,10057.39228,1
161135,1200.0,34099.9,,PRIJEM,VKLAD,N/C,N/B,1996,December,353,Female,Chelsea,Chambers,212-527-2673,chelsea.chambers9@yahoo.com,839 Old York Road,Brno - mesto,south Moravia,387570,1,100.0,9897,7131.821874,10057.39228,0
726549,28309.0,75391.2,,PRIJEM,VKLAD,N/C,N/B,1994,December,357,Male,Braedon,Fowler,212-263-6404,braedon.fowler@gmail.com,82 E. Shipley Dr.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
1170678,36500.0,98832.7,,PRIJEM,VKLAD,N/C,N/B,1998,December,261,Female,Phoebe,Lucas,617-425-6882,phoebe.lucas@yahoo.com,7162 Crescent Circle,Breclav,south Moravia,124605,8,46.0,8772,7131.821874,10057.39228,1
25431,500.0,17396.9,,PRIJEM,VKLAD,N/C,N/B,1996,December,91,Male,Julian,Turner,805-269-0051,julian.peterson@gmail.com,86 Manchester Street,Decin,north Bohemia,133777,11,84.7,8705,7131.821874,10057.39228,0
1018615,20433.0,49242.2,,PRIJEM,VKLAD,N/C,N/B,1993,December,348,Male,Rylee,Clements,518-816-2448,rylee.clements@hotmail.com,86 NW. Garden St.,Karvina,north Moravia,285387,7,89.9,10177,7131.821874,10057.39228,1
96713,1800.0,33943.5,,VYDAJ,VYBER,N/C,N/B,1997,December,197,Male,Iker,Ray,820-484-9449,iker.ray@gmail.com,7 Bear Hill Drive,Havlickuv Brod,east Bohemia,95907,7,59.1,8388,7131.821874,10057.39228,0
90363,14.6,13814.3,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,181,Male,Bradley,Hawkins,897-760-9350,bradley.hawkins@hotmail.com,315 Baker Road,Chomutov,north Bohemia,125236,5,87.7,9675,7131.821874,10057.39228,0
170249,14.6,16070.9,,VYDAJ,VYBER,SLUZBY,N/B,1997,December,243,Female,Laura,Parks,634-231-9040,laura.parks9@gmail.com,9754 Alton St.,Olomouc,north Moravia,226122,4,62.6,8994,7131.821874,10057.39228,0
810879,41761.0,134458.4,,PRIJEM,VKLAD,N/C,N/B,1995,December,256,Female,Emely,Do,997-804-4478,emely.do@gmail.com,8878 Fairfield Ave.,Zlin,south Moravia,197099,10,74.7,9624,7131.821874,10057.39228,1
184353,3639.0,39395.0,22472965.0,VYDAJ,PREVOD NA UCET,SIPO,WX,1995,December,283,Male,Kaydence,Mccarthy,515-463-1257,kaydence.mccarthy@outlook.com,9182 Wilson Lane,Olomouc,north Moravia,226122,4,62.6,8994,7131.821874,10057.39228,0
26012,1000.0,17440.6,,PRIJEM,VKLAD,N/C,N/B,1997,December,352,Male,Landon,Cooper,294-252-5352,landon.cooper3@gmail.com,221 Ashley Rd.,Frydek - Mistek,north Moravia,228848,6,57.2,9893,7131.821874,10057.39228,0
76918,17700.0,42463.5,,VYDAJ,VYBER,N/C,N/B,1998,December,147,Female,Isabel,Mason,547-229-6091,isabel.mason@outlook.com,9276 Snake Hill St.,Frydek - Mistek,north Moravia,228848,6,57.2,9893,7131.821874,10057.39228,1
171103,23714.0,41145.8,,VYBER,VYBER,N/C,N/B,1997,December,354,Male,Ronan,Mckinney,488-626-2509,ronan.mckinney@gmail.com,647 Oak Street,Karvina,north Moravia,285387,7,89.9,10177,7131.821874,10057.39228,1
433848,20551.0,50492.5,33492565.0,PRIJEM,PREVOD Z UCTU,N/C,ST,1996,December,279,Male,Neal,Sanford,212-262-7767,neal.sanford@gmail.com,7136 North County Lane,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
1113455,31624.0,57122.8,4088378.0,PRIJEM,PREVOD Z UCTU,N/C,IJ,1996,December,128,Female,Gracie,Hunter,665-118-6190,gracie.hunter@hotmail.com,9285 Tower Street,Melnik,central Bohemia,94725,6,63.4,9920,7131.821874,10057.39228,1
122091,5738.0,16429.2,33926296.0,PRIJEM,PREVOD Z UCTU,DUCHOD,UV,1998,December,194,Female,Hope,Morrison,547-198-0119,hope.morrison@yahoo.com,7782 Cedar Swamp Ave.,Semily,east Bohemia,75685,9,60.8,8208,7131.821874,10057.39228,0
763878,24593.0,87113.0,,PRIJEM,VKLAD,N/C,N/B,1993,December,209,Male,Kendra,Park,500-514-9912,kendra.blue@outlook.com,52 Augusta Ave.,Beroun,central Bohemia,75232,5,41.7,8980,7131.821874,10057.39228,1
1075465,23100.0,62514.5,,VYDAJ,VYBER,N/C,N/B,1995,December,361,Male,Wallace,Pollard,334-496-9884,wallace.pollard@gmail.com,35 E. Pumpkin Hill St.,Louny,north Bohemia,85852,4,59.8,8965,7131.821874,10057.39228,1
186576,842.0,14818.6,31188458.0,VYDAJ,PREVOD NA UCET,N/C,OP,1996,December,341,Male,Solomon,Rodgers,896-842-4838,solomon.salomon.rodgers@gmail.com,3 Primrose Ave.,Rokycany,west Bohemia,45714,6,55.6,8843,7131.821874,10057.39228,0
10285,1022.0,19823.7,56788617.0,VYDAJ,PREVOD NA UCET,SIPO,MN,1997,December,317,Male,Jayden,Baker,585-209-6726,jayden.baker4@gmail.com,38 Prairie Street,Prerov,north Moravia,138032,5,64.6,8819,7131.821874,10057.39228,0
32979,14.6,38323.9,,VYDAJ,VYBER,SLUZBY,N/B,1996,December,274,Female,Caroline,Morgan,849-781-6183,caroline.morgan6@gmail.com,1 Durham Street,Vyskov,south Moravia,86513,5,50.5,8288,7131.821874,10057.39228,0
1352324,18405.0,77587.9,,PRIJEM,VKLAD,N/C,N/B,1997,December,349,Male,Liam,Harris,212-531-9558,liam.harris@outlook.com,498 Lincoln Ave.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
703780,20000.0,49389.1,,VYDAJ,VYBER,N/C,N/B,1996,December,103,Male,Marquez,Larson,698-962-3128,marquez.larson@outlook.com,10 Beaver Ridge Ave.,Chrudim,east Bohemia,105606,7,53.0,8254,7131.821874,10057.39228,1
11381,228.0,40866.0,64685678.0,VYDAJ,PREVOD NA UCET,POJISTNE,OP,1998,December,339,Female,Zoey,Gonzalez,129-567-0397,zoey.gonzalez@gmail.com,9437 Greystone Drive,Prachatice,south Bohemia,51428,4,52.7,8402,7131.821874,10057.39228,0
797349,30804.0,49394.1,,PRIJEM,VKLAD,N/C,N/B,1998,December,343,Male,Fletcher,Manning,506-762-1690,fletcher.manning@gmail.com,4 Creek Drive,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,7131.821874,10057.39228,1
21707,14.6,44126.3,,VYDAJ,VYBER,SLUZBY,N/B,1996,December,305,Male,Camila,Flores,212-946-7532,camila.campbell@gmail.com,7100 Wintergreen Street,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
977389,22300.0,81251.5,,VYDAJ,VYBER,N/C,N/B,1996,December,121,Female,Marissa,Martinez,914-077-5501,marissa.martinez@gmail.com,7997 School St.,Sumperk,north Moravia,127369,7,51.2,8369,7131.821874,10057.39228,1
88625,31833.0,102586.3,,PRIJEM,VKLAD,N/C,N/B,1995,December,49,Female,Alaina,Medina,372-198-6139,alaina.medina@outlook.com,577 Trusel Ave.,Brno - mesto,south Moravia,387570,1,100.0,9897,7131.821874,10057.39228,1
170062,14.6,30869.7,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,90,Female,Selena,Jennings,813-884-2951,selena.jennings@gmail.com,207C Lake Forest Ave.,Beroun,central Bohemia,75232,5,41.7,8980,7131.821874,10057.39228,0
119697,1800.0,23347.4,,VYDAJ,VYBER,N/C,N/B,1994,December,50,Male,Simon,Weber,627-563-5950,simon.jaheim.weber4@gmail.com,7219 Pilgrim Rd.,Ceska Lipa,north Bohemia,105058,10,81.0,9272,7131.821874,10057.39228,0
399898,23317.0,66022.5,,PRIJEM,VKLAD,N/C,N/B,1998,December,36,Female,Milena,Knapp,676-993-9942,milena.knapp@gmail.com,823 Ridgeview Street,Praha - zapad,central Bohemia,75637,7,36.5,9622,7131.821874,10057.39228,1
57381,14.6,50656.2,,VYDAJ,VYBER,SLUZBY,N/B,1998,December,120,Male,Micah,Owens,231-569-3654,micah.owens@gmail.com,50 Myers Ave.,Usti nad Labem,north Bohemia,118650,3,85.6,9832,7131.821874,10057.39228,0
65130,3459.0,24141.2,23454666.0,VYDAJ,PREVOD NA UCET,SIPO,CD,1996,June,7,Male,Max,Olson,315-907-1267,max.olson@gmail.com,77 Amherst St.,Vsetin,north Moravia,148545,4,53.5,8909,7131.821874,10057.39228,0
472054,18000.0,49007.5,,VYDAJ,VYBER,N/C,N/B,1996,December,215,Male,Salem,Archer,141-964-8349,salem.archer@gmail.com,337 Central Drive,Olomouc,north Moravia,226122,4,62.6,8994,7131.821874,10057.39228,1
68286,10100.0,35292.0,,VYDAJ,VYBER,N/C,N/B,1995,December,117,Female,Jordyn,Olson,247-742-4550,jordyn.olson@gmail.com,42 S. Littleton Lane,Plzen - jih,west Bohemia,67298,7,43.8,8561,7131.821874,10057.39228,0
143545,1825.0,45449.3,29175484.0,VYDAJ,PREVOD NA UCET, ,IJ,1998,December,68,Female,Maci,Bowman,630-979-3498,maci.bowman4@hotmail.com,7369 Ohio Ave.,Olomouc,north Moravia,226122,4,62.6,8994,7131.821874,10057.39228,0
13314,2160.0,13205.2,,VYDAJ,VYBER,N/C,N/B,1995,June,15,Male,Carter,Ramirez,594-267-8218,carter.ramirez@gmail.com,89 Henry Smith St.,Ceska Lipa,north Bohemia,105058,10,81.0,9272,7131.821874,10057.39228,0
302233,22661.0,50088.2,,VYBER,VYBER,N/C,N/B,1997,December,134,Female,Maia,Collier,717-225-8842,maia.collier@outlook.com,145 Oak Street,Plzen - mesto,west Bohemia,170449,1,100.0,10787,7131.821874,10057.39228,1
27744,4300.0,17643.9,,VYDAJ,VYBER,N/C,N/B,1997,December,125,Male,Charles,Gomez,505-026-3653,charles.gomez2@gmail.com,9731 Coffee Court,Pelhrimov,south Bohemia,74062,7,61.4,8114,7131.821874,10057.39228,0
40022,300.0,300.0,,PRIJEM,VKLAD,N/C,N/B,1997,December,43,Female,Taylor,Watson,711-889-0733,taylor.watson@outlook.com,1 Logan Rd.,Brno - mesto,south Moravia,387570,1,100.0,9897,7131.821874,10057.39228,0
406611,31366.0,29101.8,18902480.0,PRIJEM,PREVOD Z UCTU,N/C,IJ,1997,June,14,Male,Terrence,Potts,294-943-4838,terrence.potts@gmail.com,8234 Theatre Street,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,1
119453,19225.5,45682.8,,PRIJEM,VKLAD,N/C,N/B,1994,December,157,Male,Simon,Weber,627-563-5950,simon.jaheim.weber4@gmail.com,7219 Pilgrim Rd.,Ceska Lipa,north Bohemia,105058,10,81.0,9272,7131.821874,10057.39228,1
796397,32800.0,18318.9,,VYDAJ,VYBER,N/C,N/B,1998,December,345,Male,Zechariah,Sheridan,617-486-6876,zechariah.figueroa@gmail.com,8960 West Acacia Court,Nymburk,central Bohemia,81344,6,55.3,8899,7131.821874,10057.39228,1
44433,990.0,16575.4,,VYDAJ,VYBER,N/C,N/B,1998,December,95,Male,Tyler,Barnes,388-129-0151,tyler.barnes@gmail.com,32 Mountainview Street,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,7131.821874,10057.39228,0
75976,2880.0,66312.6,,VYDAJ,VYBER,N/C,N/B,1997,June,15,Male,Kaiden,Palmer,948-418-8278,kaiden.palmer115@gmail.com,168 Bowman Road,Nachod,east Bohemia,112709,10,73.5,8369,7131.821874,10057.39228,0
49766,14.6,23010.8,,VYDAJ,VYBER,SLUZBY,N/B,1997,December,273,Female,Vivian,Jenkins,384-877-3046,vivian.jenkins@hotmail.com,96 S. Poplar Drive,Pelhrimov,south Bohemia,74062,7,61.4,8114,7131.821874,10057.39228,0
58502,4417.0,26912.6,90261184.0,VYDAJ,PREVOD NA UCET, ,AB,1994,December,156,Female,Kayla,West,996-793-3115,kayla.alyssa.west@gmail.com,69 Lafayette Drive,Kutna Hora,central Bohemia,77963,4,51.5,8546,7131.821874,10057.39228,0
114067,31.0,27627.0,91164779.0,VYDAJ,PREVOD NA UCET, ,ST,1996,December,317,Male,Myles,Austin,516-194-9203,myles.austin43@hotmail.com,511 Academy Road,Kolin,central Bohemia,95616,6,51.4,9307,7131.821874,10057.39228,0
1041584,42762.0,144033.8,,PRIJEM,VKLAD,N/C,N/B,1996,December,320,Female,Aria,Richards,716-145-1291,aria.richards@gmail.com,5 South Hillside Street,Svitavy,east Bohemia,102609,6,52.0,8187,7131.821874,10057.39228,1
633310,28422.0,66099.2,,PRIJEM,VKLAD,N/C,N/B,1996,December,164,Male,Mauro,Watson,869-741-4974,mauro.watson@outlook.com,456 Lafayette Street,Pelhrimov,south Bohemia,74062,7,61.4,8114,7131.821874,10057.39228,1
622640,21431.0,51364.2,,PRIJEM,VKLAD,N/C,N/B,1994,June,13,Male,Zakai,Torres,978-780-5817,zakai.torres@gmail.com,341 East Newport Road,Jesenik,north Moravia,42821,3,48.4,8173,7131.821874,10057.39228,1
696434,17578.0,52527.7,,PRIJEM,VKLAD,N/C,N/B,1998,December,126,Male,Khamari,Armstrong,212-678-7855,khamari.armstrong@yahoo.com,87 Ryan St.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
705989,24043.0,28974.6,,VYBER,VYBER,N/C,N/B,1998,December,164,Female,Mia,Stroud,377-859-6004,mia.stroud@outlook.com,2 Boston Street,Zlin,south Moravia,197099,10,74.7,9624,7131.821874,10057.39228,1
142914,14.6,51596.9,,VYDAJ,VYBER,SLUZBY,N/B,1996,December,121,Male,Ayla,Walsh,508-737-0060,ayla.walsh43@gmail.com,585 West Green Lake Ave.,Jihlava,south Moravia,109164,4,63.6,8757,7131.821874,10057.39228,0
112026,2.0,23307.6,70710897.0,VYDAJ,PREVOD NA UCET,POJISTNE,ST,1998,December,255,Male,Gael,Bishop,930-438-1649,gael.bishop@hotmail.com,33 Harrison St.,Frydek - Mistek,north Moravia,228848,6,57.2,9893,7131.821874,10057.39228,0
35206,3600.0,15752.9,,VYDAJ,VYBER,N/C,N/B,1995,December,331,Male,Genesis,Reed,682-640-6565,genesis.reed@gmail.com,733 Birchwood Street,Kutna Hora,central Bohemia,77963,4,51.5,8546,7131.821874,10057.39228,0
170637,1440.0,35849.2,,VYDAJ,VYBER,N/C,N/B,1994,December,312,Male,Thiago,Mcdaniel,791-119-8698,thiago.erickson@gmail.com,631 Ridgewood Drive,Ceska Lipa,north Bohemia,105058,10,81.0,9272,7131.821874,10057.39228,0
75578,3059.0,27180.6,92959981.0,VYDAJ,PREVOD NA UCET,SIPO,AB,1998,December,42,Male,Emmett,Hunt,681-981-1762,emmett.hunt4@gmail.com,9460 Marconi Lane,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,0
61631,2926.0,27124.7,24475783.0,PRIJEM,PREVOD Z UCTU,N/C,WX,1998,December,343,Female,Lauren,Gibson,614-478-5366,lauren.gibson@outlook.com,7742 Baker Lane,Bruntal,north Moravia,106054,6,63.1,8110,7131.821874,10057.39228,0
283821,22800.0,23879.5,,VYDAJ,VYBER,N/C,N/B,1998,December,155,Female,Rebekah,Cabrera,848-352-5548,rebekah.cabrera@hotmail.com,9668 Canal Dr.,Rokycany,west Bohemia,45714,6,55.6,8843,7131.821874,10057.39228,1
99384,5774.0,22307.4,63965362.0,PRIJEM,PREVOD Z UCTU,DUCHOD,AB,1997,December,73,Male,Mark,Silva,212-326-9187,mark.silva4@gmail.com,9846 Beacon Dr.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
1006588,43741.0,97619.3,,PRIJEM,VKLAD,N/C,N/B,1998,December,203,Male,Karl,David,212-770-6755,karl.david@gmail.com,165 W. Illinois Drive,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
75651,14.6,47091.8,,VYDAJ,VYBER,SLUZBY,N/B,1997,December,212,Male,Emmett,Hunt,681-981-1762,emmett.hunt4@gmail.com,9460 Marconi Lane,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,0
31915,1800.0,39570.1,,VYDAJ,VYBER,N/C,N/B,1996,December,244,Male,Cameron,Richardson,679-738-5511,cameron.richardson2@gmail.com,39 Pawnee Street,Praha - zapad,central Bohemia,75637,7,36.5,9622,7131.821874,10057.39228,0
33217,2015.0,27062.4,67744958.0,VYDAJ,PREVOD NA UCET,SIPO,IJ,1996,December,133,Female,Hazel,Peterson,517-452-4831,hazel.peterson7@gmail.com,3 Rock Maple St.,Zlin,south Moravia,197099,10,74.7,9624,7131.821874,10057.39228,0
67611,2.0,30685.9,93545496.0,VYDAJ,PREVOD NA UCET, ,KL,1996,December,130,Male,Emery,Mendoza,994-963-0629,emery.mendoza@gmail.com,8116 Studebaker Street,Nachod,east Bohemia,112709,10,73.5,8369,7131.821874,10057.39228,0
1146313,41308.0,70949.4,,PRIJEM,VKLAD,N/C,N/B,1996,June,9,Male,Adiel,Cramer,824-714-4182,adiel.cramer@gmail.com,400 Baker Street,Pisek,south Bohemia,70699,4,65.3,8968,7131.821874,10057.39228,1
604288,21043.0,64720.2,,PRIJEM,VKLAD,N/C,N/B,1997,December,312,Male,Banks,Taylor,212-108-1597,banks.taylor@outlook.com,24 Iroquois St.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
749211,18900.0,46595.6,,VYDAJ,VYBER,N/C,N/B,1995,June,9,Female,Lucy,Mcmanus,537-694-0855,lucy.mcmanus@outlook.com,636 East Cobblestone Rd.,Cheb,west Bohemia,87419,9,85.5,8624,7131.821874,10057.39228,1
104997,27.0,15804.4,94764554.0,VYDAJ,PREVOD NA UCET,POJISTNE,ST,1996,December,257,Male,Elliot,Harper,822-846-9860,elliot.harper@hotmail.com,7466 Holly St.,Benesov,central Bohemia,88884,5,46.7,8507,7131.821874,10057.39228,0
96652,22393.0,57774.8,,PRIJEM,VKLAD,N/C,N/B,1998,December,187,Male,Iker,Ray,820-484-9449,iker.ray@gmail.com,7 Bear Hill Drive,Havlickuv Brod,east Bohemia,95907,7,59.1,8388,7131.821874,10057.39228,1
1095385,26258.0,86973.8,79180401.0,PRIJEM,PREVOD Z UCTU,N/C,MN,1995,December,187,Female,Josephine,Gibson,510-072-4448,josephine.gibson@gmail.com,94 Hill Field Ave.,Most,north Bohemia,119895,4,89.9,10446,7131.821874,10057.39228,1
20711,100.0,100128.0,,VYDAJ,VYBER,SLUZBY,N/B,1996,December,366,Female,Samantha,Nelson,192-898-8157,samantha.nelson@outlook.com,808 Glenwood Street,Litomerice,north Bohemia,114006,9,62.3,9065,7131.821874,10057.39228,0
65232,4200.0,31089.5,,VYDAJ,VYBER,N/C,N/B,1997,December,72,Male,Max,Olson,315-907-1267,max.olson@gmail.com,77 Amherst St.,Vsetin,north Moravia,148545,4,53.5,8909,7131.821874,10057.39228,0
29168,44221.0,76492.8,68241083.0,PRIJEM,PREVOD Z UCTU,N/C,GH,1998,June,11,Male,Lucy,Howard,731-959-1602,lucy.flores3@gmail.com,9174 Hall Ave.,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,1
697741,17794.0,76146.4,,PRIJEM,VKLAD,N/C,N/B,1998,December,71,Female,Ella,Manuel,409-807-7789,ella.manuel@outlook.com,41 Bishop Lane,Pribram,central Bohemia,107870,6,58.0,8754,7131.821874,10057.39228,1
1245308,36680.0,49171.5,35805535.0,PRIJEM,PREVOD Z UCTU,N/C,IJ,1995,December,157,Female,Madilyn,Anderson,508-725-3376,madilyn.anderson@gmail.com,80 Parker St.,Jihlava,south Moravia,109164,4,63.6,8757,7131.821874,10057.39228,1
634523,29300.0,50569.8,,VYDAJ,VYBER,N/C,N/B,1993,December,340,Female,Sonja,Dickinson,647-864-2181,sonja.dickinson7@outlook.com,9931 Pheasant St.,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,7131.821874,10057.39228,1
185708,1500.0,13458.0,2222919.0,VYDAJ,PREVOD NA UCET, ,WX,1998,December,38,Male,Porter,Rojas,718-829-8803,porter.rojas@gmail.com,56 Orange Drive,Tachov,west Bohemia,51313,4,59.2,8930,7131.821874,10057.39228,0
107007,5100.0,89568.5,,VYDAJ,VYBER,N/C,N/B,1997,December,162,Male,Derek,Greene,212-826-4119,derek.greene@gmail.com,762 West Campfire Road,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
1086606,37567.0,78199.3,,PRIJEM,VKLAD,N/C,N/B,1994,June,6,Male,Jasmine,Hinton,790-760-6983,jasmine.fisher@gmail.com,7700 Cedar Swamp Court,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,1
726557,47435.0,92925.1,,PRIJEM,VKLAD,N/C,N/B,1995,December,205,Male,Braedon,Fowler,212-263-6404,braedon.fowler@gmail.com,82 E. Shipley Dr.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
37110,9400.0,32226.1,,VYDAJ,VYBER,N/C,N/B,1997,December,64,Male,Lincoln,Price,206-797-2227,lincoln.price@gmail.com,796 Fieldstone Court,Plzen - jih,west Bohemia,67298,7,43.8,8561,7131.821874,10057.39228,0
108548,8414.0,29129.3,,PRIJEM,VKLAD,N/C,N/B,1998,June,14,Female,Nova,Richards,315-552-3901,nova.richards@hotmail.com,81 Mill Dr.,Vsetin,north Moravia,148545,4,53.5,8909,7131.821874,10057.39228,0
578650,22439.0,70724.4,,PRIJEM,VKLAD,N/C,N/B,1997,December,45,Male,Amauri,Hollis,430-364-6653,amauri.hollis@hotmail.com,15 Acacia Drive,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,7131.821874,10057.39228,1
783661,17900.0,27482.1,,VYDAJ,VYBER,N/C,N/B,1996,December,252,Male,Titan,Barber,373-128-5977,titan.barber@gmail.com,8266 Annadale Ave.,Rakovnik,central Bohemia,53921,2,41.3,8598,7131.821874,10057.39228,1
1082143,22378.0,73091.4,,PRIJEM,VKLAD,N/C,N/B,1997,June,7,Male,Viaan,Duke,212-642-8313,viaan.duke115@gmail.com,987 N. Tower Rd.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
5278,6352.0,44403.0,34691494.0,VYDAJ,PREVOD NA UCET,SIPO,ST,1997,December,41,Male,Aiden,Young,212-751-6276,aiden.young9@gmail.com,125 North Holly Dr.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
30737,11891.0,49489.6,,PRIJEM,VKLAD,N/C,N/B,1996,June,5,Female,Sarah,Murphy,958-281-5227,sarah.murphy456@gmail.com,8537 Greenrose Drive,Usti nad Labem,north Bohemia,118650,3,85.6,9832,7131.821874,10057.39228,0
15850,2851.0,18433.1,81024360.0,VYDAJ,PREVOD NA UCET,SIPO,MN,1998,December,345,Male,Henry,Phillips,315-775-0721,henry.phillips@gmail.com,279 Mechanic Lane,Vsetin,north Moravia,148545,4,53.5,8909,7131.821874,10057.39228,0
